2026-08-17 15:47:57.936: File Name: 20260817-2.tsv
2026-08-17 15:47:57.936: 
Date	Order No	Product No	Lot or Serial	Test group	Test name	Excel file	Sheet name	Line	Module	Command	Parameters	Response	Elapsed seconds
08:54:55.082	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:54:55.114	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:54:55.348	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:54:55.379	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093488
08:54:55.613	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:54:55.645	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:54:55.879	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:54:55.910	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093488
08:54:56.145	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:54:56.176	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093488
08:54:56.410	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:54:56.441	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:54:56.676	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:54:56.707	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093488
08:54:56.941	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:54:56.972	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093493
08:54:57.207	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312428
08:54:57.238	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093486
08:54:57.472	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312428
08:54:57.504	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093486
08:54:57.738	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312429
08:54:57.769	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093486
08:54:58.003	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:54:58.035	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093486
08:54:58.269	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:54:58.300	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:54:58.535	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312428
08:54:58.566	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:54:58.800	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:54:58.831	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093493
08:54:59.097	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:54:59.128	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093494
08:54:59.394	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:54:59.425	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093494
08:54:59.691	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:54:59.722	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093493
08:55:00.003	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:55:00.034	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093492
08:55:00.284	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:55:00.315	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093492
08:55:00.550	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312431
08:55:00.581	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093493
08:55:00.831	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312428
08:55:00.862	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093493
08:55:01.097	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312422
08:55:01.128	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093563
08:55:01.362	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312454
08:55:01.393	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093461
08:55:01.628	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312428
08:55:01.659	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.109348
08:55:01.893	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312424
08:55:01.924	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093534
08:55:02.159	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312436
08:55:02.190	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:55:02.424	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312428
08:55:02.456	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093476
08:55:02.690	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312424
08:55:02.721	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093499
08:55:02.955	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312441
08:55:02.987	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093488
08:55:03.221	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312425
08:55:03.252	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093499
08:55:03.487	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312508
08:55:03.518	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093332
08:55:03.768	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312378
08:55:03.799	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093493
08:55:04.033	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:55:04.065	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:55:04.299	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312424
08:55:04.330	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093493
08:55:04.564	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:55:04.596	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093494
08:55:04.830	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:55:04.861	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093496
08:55:05.096	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312428
08:55:05.127	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093492
08:55:05.361	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:55:05.392	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093492
08:55:05.642	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312418
08:55:05.674	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093497
08:55:05.908	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312428
08:55:05.939	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093486
08:55:06.173	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312432
08:55:06.205	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093484
08:55:06.439	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:55:06.470	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093489
08:55:06.705	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312429
08:55:06.736	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093486
08:55:06.970	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:55:07.001	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.109349
08:55:07.236	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:55:07.267	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093488
08:55:07.501	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312428
08:55:07.533	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093488
08:55:07.767	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312428
08:55:07.798	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093488
08:55:08.032	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:55:08.064	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093494
08:55:08.298	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312423
08:55:08.329	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093492
08:55:08.564	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:55:08.595	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093488
08:55:08.829	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312428
08:55:08.860	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:55:09.095	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:55:09.126	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093488
08:55:09.360	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:55:09.391	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093489
08:55:09.626	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312425
08:55:09.657	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093488
08:55:09.891	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312422
08:55:09.923	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093507
08:55:10.157	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312425
08:55:10.188	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:55:10.422	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:55:10.454	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093489
08:55:10.688	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:55:10.719	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093493
08:55:10.954	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312411
08:55:10.985	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093503
08:55:11.157	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312428
08:55:11.188	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093485
08:55:11.297	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312433
08:55:11.328	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:55:11.563	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:55:11.594	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093486
08:55:11.828	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:55:11.860	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:55:12.094	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312433
08:55:12.125	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093493
08:55:12.359	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:55:12.391	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093488
08:55:12.625	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:55:12.656	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093486
08:55:12.891	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:55:12.922	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093489
08:55:13.156	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312416
08:55:13.187	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093493
08:55:13.422	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:55:13.453	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093486
08:55:13.687	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:55:13.719	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:55:13.953	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:55:13.984	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093488
08:55:14.218	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312435
08:55:14.250	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093488
08:55:14.484	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312423
08:55:14.515	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093498
08:55:14.750	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312423
08:55:14.781	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093504
08:55:15.015	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312425
08:55:15.046	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093499
08:55:15.296	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312424
08:55:15.328	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093492
08:55:15.593	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312431
08:55:15.624	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093478
